"No","NOMOR_PBK","TGL_DOKUMEN","TGL_BERLAKU","JUMLAH_PBK","CURRENCY_PBK","TIPE_PBK","FG_STATUS","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","KPPADM_LB","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","NO PROD HUKUM","KPPADM_KB","NTPN"
"537","PBK-00028/I/WPJ.20/KP.0703/2022","20220103","20200409","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2020","007","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2020","","007","EB31600LOAPB7MJO"
"538","PBK-00029/I/WPJ.20/KP.0703/2022","20220103","20210415","4,205,820","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2021","007","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2021","","007","AC8C983B7MKSQOV7"
"539","PBK-00030/I/WPJ.20/KP.0703/2022","20220103","20181210","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","","007","4BAE85KS3NLT69R5"
"540","PBK-00031/I/WPJ.20/KP.0703/2022","20220103","20181210","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","","007","8399C5KLIFF6RIR5"
"541","PBK-00032/I/WPJ.20/KP.0703/2022","20220103","20181210","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","","007","4DC605KKT7JGJHR5"
"542","PBK-00033/I/WPJ.20/KP.0703/2022","20220103","20190110","994,318","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2018","","007","2A3173JMNI7HVHT5"
"543","PBK-00034/I/WPJ.20/KP.0703/2022","20220103","20190208","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2019","","007","B67DA0RREO70LNU5"
"544","PBK-00035/I/WPJ.20/KP.0703/2022","20220103","20190308","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","","007","F231D6BIK5HOKQG5"
"545","PBK-00036/I/WPJ.20/KP.0703/2022","20220103","20190308","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","","007","8E8DB6C8676QM5G5"
"546","PBK-00037/I/WPJ.20/KP.0703/2022","20220103","20190308","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","","007","F77F86CC9OPAJ9G5"
"547","PBK-00038/I/WPJ.20/KP.0703/2022","20220103","20190308","85,227","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","","007","865B36CDSD9BT7G5"
"548","PBK-00039/I/WPJ.20/KP.0703/2022","20220103","20190709","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","6","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","6","2019","","007","5595A266O3RSPCGL"
"549","PBK-00040/I/WPJ.20/KP.0703/2022","20220103","20191014","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","9","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","9","2019","","007","4189C1PG5QV9SHH1"
"550","PBK-00041/I/WPJ.20/KP.0703/2022","20220103","20190809","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","","007","83F130SUR4J9GDA3"
"551","PBK-00042/I/WPJ.20/KP.0703/2022","20220103","20190509","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","","007","54AF512781LFK2CL"
"552","PBK-00043/I/WPJ.20/KP.0703/2022","20220103","20190610","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","","007","1AA0151938LKBPN5"
"553","PBK-00044/I/WPJ.20/KP.0703/2022","20220103","20190911","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2019","","007","00A0200HBJS9T1DQ"
"554","PBK-00045/I/WPJ.20/KP.0703/2022","20220103","20190911","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","8","2019","","007","447184EKQOO7SIO2"
"555","PBK-00046/I/WPJ.20/KP.0703/2022","20220103","20190809","85,227","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","","007","C06952LPQPO0P4EB"
"556","PBK-00047/I/WPJ.20/KP.0703/2022","20220103","20190809","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","","007","CAEAA4EKQESP9VTI"
"557","PBK-00048/I/WPJ.20/KP.0703/2022","20220103","20190809","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","","007","A66EA3I7AKACV7EK"
"558","PBK-00049/I/WPJ.20/KP.0703/2022","20220103","20190809","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","7","2019","","007","DA16267FQ41I8707"
"559","PBK-00050/I/WPJ.20/KP.0703/2022","20220103","20190610","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","","007","665C35177JES0KN5"
"560","PBK-00051/I/WPJ.20/KP.0703/2022","20220103","20190509","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","","007","4A12912NF8ETDQCL"
"561","PBK-00052/I/WPJ.20/KP.0703/2022","20220103","20190409","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2019","","007","8CE6C47PTG80L0QL"
"562","PBK-00053/I/WPJ.20/KP.0703/2022","20220103","20190308","681,818","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","","007","8FE0E6IJE1RQ5OG5"
"563","PBK-00054/I/WPJ.20/KP.0703/2022","20220103","20190110","1,578,545","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","12","2018","","007","62BF63KJDG4PTJT5"
"564","PBK-00055/I/WPJ.20/KP.0703/2022","20220103","20181210","1,578,545","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","","007","1DCAE5MULR5SD8R5"
"565","PBK-00056/I/WPJ.20/KP.0703/2022","20220103","20181210","568,182","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","11","2018","","007","93CBA5K8ANDCQ2R5"
"566","PBK-00057/I/WPJ.20/KP.0703/2022","20220103","20210509","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","","007","E1E1C12MHRQIBTCL"
"567","PBK-00058/I/WPJ.20/KP.0703/2022","20220103","20210415","51,234,727","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2021","007","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2021","","007","2D95C83B7MKSQQTN"
"568","PBK-00059/I/WPJ.20/KP.0703/2022","20220103","20190610","568,182","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","","007","66C0951ANL1Q4DN5"
"569","PBK-00060/I/WPJ.20/KP.0703/2022","20220103","20190709","568,182","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","6","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","6","2019","","007","5E2E425VS32AUOGL"
"570","PBK-00061/I/WPJ.20/KP.0703/2022","20220103","20190509","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","","007","89AE612LINA2RACL"
"571","PBK-00062/I/WPJ.20/KP.0703/2022","20220103","20190610","2,483,788","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","5","2019","","007","3FB0E54LUDBIHPN5"
"572","PBK-00063/I/WPJ.20/KP.0703/2022","20220103","20190509","2,483,788","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","4","2019","","007","1C4DC10SC340B8CL"
"573","PBK-00064/I/WPJ.20/KP.0703/2022","20220103","20190409","2,483,788","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","3","2019","","007","EEBA345SIEHC0FQL"
"574","PBK-00065/I/WPJ.20/KP.0703/2022","20220103","20190308","2,483,788","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","2","2019","","007","C50F66ETRGFIHOG5"
"575","PBK-00066/I/WPJ.20/KP.0703/2022","20220103","20190208","2,483,788","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2019","007","801494204","006","000","ASTRA MODERN LAND","411128","402","1","2019","","007","B59630ST0CMM6OU5"
"576","PBK-00067/I/WPJ.20/KP.0703/2022","20220103","20181109","198,864","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2018","","007","324F07S8O8LM9MGL"
"577","PBK-00068/I/WPJ.20/KP.0703/2022","20220103","20181109","227,273","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","10","2018","","007","0EC5C7S471C3ERGL"
"578","PBK-00069/I/WPJ.20/KP.0703/2022","20220103","20181009","568,182","IDR","MASA","SETUJU","801494204","006","000","ASTRA MODERN LAND","411128","402","9","2018","007","801494204","006","000","ASTRA MODERN LAND","411128","402","9","2018","","007","872E48GR11AI2FUL"
"579","PBK-00321/III/WPJ.19/KP.0303/2022","20220301","20210915","1,238,618","IDR","KIRIM","SETUJU","010612273","051","000","KIMIA FARMA APOTEK","411211","900","8","2021","051","029985207","007","000","PARIT PADANG GLOBAL","411211","900","8","2021","","007","0B5055E36SA5G086"
"580","PBK-00059/III/WPJ.07/KP.0703/2022","20220322","20220216","1,237,500","IDR","KIRIM","SETUJU","721262814","053","000","YUKINAGA TADA","411121","100","11","2021","053","706153228","044","000","NISSEI PLASTIC INDONESIA","411121","100","3","2022","","007","226851PIO2P9PKFH"
"581","PBK-00106/I/WPJ.06/KP.1103/2022","20220112","20210409","2,748,638","IDR","KIRIM","SETUJU","000000000","072","000","FUTURE AGENCY PTE LTD","411211","102","3","2021","072","000000000","007","000","FUTURE AGENCY PTE LTD","411211","102","3","2021","","007","D75623L7OH9GHKO0"
"582","PBK-00011/I/WPJ.30/KP.1103/2022","20220104","20211227","614,665","IDR","KIRIM","SETUJU","021262787","028","000","FOKUS DIAGNOSTIC INDONESIA","411122","910","4","2021","096","029985207","007","000","PARIT PADANG GLOBAL","411122","910","4","2021","","007","A0E4C00MSQTTTJAK"
"583","PBK-00012/I/WPJ.30/KP.1103/2022","20220104","20211227","600,665","IDR","KIRIM","SETUJU","021262787","028","000","FOKUS DIAGNOSTIC INDONESIA","411122","910","4","2021","096","029985207","007","000","PARIT PADANG GLOBAL","411122","910","4","2021","","007","EB110742RFH0JCB8"
"584","PBK-00013/I/WPJ.30/KP.1103/2022","20220104","20211227","607,665","IDR","KIRIM","SETUJU","021262787","028","000","FOKUS DIAGNOSTIC INDONESIA","411122","910","4","2021","096","029985207","007","000","PARIT PADANG GLOBAL","411122","910","4","2021","","007","D68144EQBVPRL6HF"
"585","PBK-00001/I/WPJ.25/KP.0303/2022","20220105","20210716","3,212,523","IDR","KIRIM","SETUJU","001290485","103","000","RUMAH SAKIT UMUM DAERAH CUT NYAK DHIEN MEULABOH KABUPATEN ACEH BARAT","411121","100","7","2021","103","029985207","007","000","PARIT PADANG GLOBAL","411211","920","7","2021","","007","3F0DA5B84SPNLKBE"
"586","PBK-00106/III/WPJ.25/KP.0803/2022","20220308","20211228","6,428,182","IDR","KIRIM","SETUJU","000196816","108","000","DESA MANGGRA KECAMATAN INDRAPURI KAB. ACEH BESAR","411122","930","12","2021","108","013176284","007","000","BINA PERTIWI","411122","930","12","2021","","007","E799E00NID16GH94"
"587","PBK-00248/III/WPJ.01/KP.0303/2022","20220318","20220218","773,146","IDR","KIRIM","SETUJU","431759646","121","000","RUMAH SAKIT BHAYANGKARA TK II MEDAN","411211","900","2","2022","121","029985207","007","000","PARIT PADANG GLOBAL","411211","900","2","2022","","007","6F83E743N22EJUNG"
"588","PBK-00187/III/WPJ.01/KP.0303/2022","20220302","20211230","6,216,035","IDR","KIRIM","SETUJU","013059670","121","001","TRI SAPTA JAYA","411211","920","12","2021","121","013059670","007","000","TRI SAPTA JAYA","411211","920","12","2021","","007","A4D0A4ER1HV2TIDN"
"589","PBK-00036/I/WPJ.01/KP.0303/2022","20220111","20210525","309,545","IDR","KIRIM","SETUJU","013059670","121","001","TRI SAPTA JAYA","411122","920","5","2021","121","013059670","007","000","TRI SAPTA JAYA","411122","920","5","2021","","007","FDA5300MVSQAU974"
"590","PBK-00068/II/WPJ.26/KP.0603/2022","20220203","20211229","4,547,727","IDR","KIRIM","SETUJU","002746568","126","000","DINAS KESEHATAN KABUPATEN NIAS SELATAN","411122","920","12","2021","126","013059670","007","000","TRI SAPTA JAYA","411122","920","12","2021","","007","7D4024ER1IMJS6L0"
"591","PBK-00071/II/WPJ.26/KP.0603/2022","20220203","20211229","30,318,182","IDR","KIRIM","SETUJU","002746568","126","000","DINAS KESEHATAN KABUPATEN NIAS SELATAN","411211","920","12","2021","126","013059670","007","000","TRI SAPTA JAYA","411211","920","12","2021","","007","2024B0T528D31VR6"
"592","PBK-00161/III/WPJ.26/KP.0703/2022","20220304","20211229","1,118,182","IDR","KIRIM","SETUJU","001278332","127","000","DINAS KESEHATAN KABUPATEN TAPANULI UTARA","411122","920","12","2021","127","013059670","007","000","TRI SAPTA JAYA","411122","920","12","2021","","007","044432M01T4GCSES"
"593","PBK-00114/II/WPJ.27/KP.0303/2022","20220207","20211130","406,454","IDR","KIRIM","SETUJU","000731844","202","000","BENDAHARA DINAS KESEHATAN KOTA BUKITTINGGI","411122","920","11","2021","202","013157086","007","000","MENSA BINASUKSES","411122","920","11","2021","","007","52C911PIESDB40FK"
"594","PBK-00305/III/WPJ.02/KP.0603/2022","20220316","20211230","28,651,812","IDR","KIRIM","SETUJU","001255009","213","000","DINAS KESEHATAN KABUPATEN INDRAGIRI HILIR","411211","920","12","2021","213","013859343","007","000","ITAMA RANORAYA TBK.","411211","920","12","2021","","007","6201967M1311MG7C"
"595","PBK-00306/III/WPJ.02/KP.0603/2022","20220316","20211230","4,297,772","IDR","KIRIM","SETUJU","001255009","213","000","DINAS KESEHATAN KABUPATEN INDRAGIRI HILIR","411122","920","12","2021","213","013859343","007","000","ITAMA RANORAYA TBK.","411122","920","12","2021","","007","225070T523IO35QP"
"596","PBK-00207/III/WPJ.02/KP.0603/2022","20220314","20211217","2,217,665","IDR","KIRIM","SETUJU","002840353","213","000","RUMAH SAKIT UMUM PURI HUSADA TEMBILAHAN KABUPATEN INDRAGIRI HILIR","411211","920","12","2021","213","029985207","007","000","PARIT PADANG GLOBAL","411211","920","12","2021","","007","D9AE41PIHS6T1SJR"
"597","PBK-00208/III/WPJ.02/KP.0603/2022","20220314","20211217","332,650","IDR","KIRIM","SETUJU","002840353","213","000","RUMAH SAKIT UMUM PURI HUSADA TEMBILAHAN KABUPATEN INDRAGIRI HILIR","411122","920","12","2021","213","029985207","007","000","PARIT PADANG GLOBAL","411122","920","12","2021","","007","250114ER1BU1QQCM"
"598","PBK-00216/III/WPJ.02/KP.0603/2022","20220314","20211221","198,000","IDR","KIRIM","SETUJU","002840353","213","000","RUMAH SAKIT UMUM PURI HUSADA TEMBILAHAN KABUPATEN INDRAGIRI HILIR","411211","920","12","2021","213","013157086","007","000","MENSA BINASUKSES","411211","920","12","2021","","007","F498F5B8H6F0MNFR"
"599","PBK-00217/III/WPJ.02/KP.0603/2022","20220314","20211221","29,700","IDR","KIRIM","SETUJU","002840353","213","000","RUMAH SAKIT UMUM PURI HUSADA TEMBILAHAN KABUPATEN INDRAGIRI HILIR","411122","920","12","2021","213","013157086","007","000","MENSA BINASUKSES","411122","920","12","2021","","007","7EF8C4ER1BSK2857"
"600","PBK-00218/III/WPJ.02/KP.0603/2022","20220314","20211221","324,000","IDR","KIRIM","SETUJU","002840353","213","000","RUMAH SAKIT UMUM PURI HUSADA TEMBILAHAN KABUPATEN INDRAGIRI HILIR","411211","920","12","2021","213","013157086","007","000","MENSA BINASUKSES","411211","920","12","2021","","007","35CA900NI70N8QP4"
"601","PBK-00219/III/WPJ.02/KP.0603/2022","20220314","20211221","48,600","IDR","KIRIM","SETUJU","002840353","213","000","RUMAH SAKIT UMUM PURI HUSADA TEMBILAHAN KABUPATEN INDRAGIRI HILIR","411122","920","12","2021","213","013157086","007","000","MENSA BINASUKSES","411122","920","12","2021","","007","0EF621PIHS5G9AQB"
